,line_name,family_old,family,NAM_name,DAP_line_BLUPs,DAP_fixed_fam_effs,BLUE
385,HR607S068,7,7,HR607S,-5.471692271,-2.475107821,-7.946800092
386,HR607S069,7,7,HR607S,4.162381669,-2.475107821,1.687273848
387,HR607S070,7,7,HR607S,3.583823098,-2.475107821,1.108715277
388,HR608S001,8,8,HR608S,2.050414849,-3.169281609,-1.11886676
389,HR608S002,8,8,HR608S,0.248430884,-3.169281609,-2.920850725
390,HR608S003,8,8,HR608S,-0.071505012,-3.169281609,-3.240786622
391,HR608S004,8,8,HR608S,2.295452362,-3.169281609,-0.873829247
392,HR608S006,8,8,HR608S,-4.558780322,-3.169281609,-7.728061932
393,HR608S007,8,8,HR608S,7.872122588,-3.169281609,4.702840979
394,HR608S008,8,8,HR608S,-2.615694736,-3.169281609,-5.784976345
395,HR608S009,8,8,HR608S,-2.368014628,-3.169281609,-5.537296237
396,HR608S010,8,8,HR608S,-0.609757704,-3.169281609,-3.779039313
397,HR608S011,8,8,HR608S,-3.465424468,-3.169281609,-6.634706077
398,HR608S012,8,8,HR608S,-3.193018453,-3.169281609,-6.362300062
399,HR608S013,8,8,HR608S,7.156794163,-3.169281609,3.987512554
400,HR608S014,8,8,HR608S,-2.501700429,-3.169281609,-5.670982038
401,HR608S015,8,8,HR608S,-6.850348098,-3.169281609,-10.01962971
402,HR608S018,8,8,HR608S,8.565960303,-3.169281609,5.396678694
403,HR608S019,8,8,HR608S,1.310250657,-3.169281609,-1.859030952
404,HR608S020,8,8,HR608S,-6.478550662,-3.169281609,-9.647832271
405,HR608S021,8,8,HR608S,4.117451214,-3.169281609,0.948169605
406,HR608S023,8,8,HR608S,0.47256742,-3.169281609,-2.696714189
407,HR608S025,8,8,HR608S,1.187849921,-3.169281609,-1.981431688
408,HR608S026,8,8,HR608S,-4.876064319,-3.169281609,-8.045345928
409,HR608S027,8,8,HR608S,4.246779391,-3.169281609,1.077497782
410,HR608S028,8,8,HR608S,0.381233865,-3.169281609,-2.788047745
411,HR608S029,8,8,HR608S,3.529752251,-3.169281609,0.360470642
412,HR608S031,8,8,HR608S,-6.895596704,-3.169281609,-10.06487831
413,HR608S032,8,8,HR608S,-3.079200217,-3.169281609,-6.248481827
414,HR608S033,8,8,HR608S,-1.653172536,-3.169281609,-4.822454145
415,HR608S034,8,8,HR608S,-4.328309611,-3.169281609,-7.497591221
416,HR608S036,8,8,HR608S,6.130919074,-3.169281609,2.961637465
417,HR608S037,8,8,HR608S,-4.095573805,-3.169281609,-7.264855414
418,HR608S038,8,8,HR608S,0.554187313,-3.169281609,-2.615094296
419,HR608S039,8,8,HR608S,-0.001809076,-3.169281609,-3.171090685
420,HR608S040,8,8,HR608S,9.316664486,-3.169281609,6.147382876
421,HR608S041,8,8,HR608S,-0.2829763,-3.169281609,-3.452257909
422,HR608S042,8,8,HR608S,-5.287567726,-3.169281609,-8.456849335
423,HR608S043,8,8,HR608S,-2.930270221,-3.169281609,-6.09955183
424,HR608S044,8,8,HR608S,3.433183074,-3.169281609,0.263901464
425,HR608S046,8,8,HR608S,-2.357593598,-3.169281609,-5.526875207
426,HR608S047,8,8,HR608S,-2.075454524,-3.169281609,-5.244736134
427,HR608S048,8,8,HR608S,-3.067800119,-3.169281609,-6.237081728
428,HR608S049,8,8,HR608S,-1.42802949,-3.169281609,-4.5973111
429,HR608S050,8,8,HR608S,-0.6862332,-3.169281609,-3.855514809
430,HR608S053,8,8,HR608S,-6.454763512,-3.169281609,-9.624045122
431,HR608S054,8,8,HR608S,2.012483783,-3.169281609,-1.156797826
432,HR608S056,8,8,HR608S,3.723254625,-3.169281609,0.553973015
433,HR608S057,8,8,HR608S,-2.327986699,-3.169281609,-5.497268308
434,HR608S059,8,8,HR608S,-5.169691223,-3.169281609,-8.338972832
435,HR608S061,8,8,HR608S,-2.230071233,-3.169281609,-5.399352843
436,HR608S062,8,8,HR608S,7.24970043,-3.169281609,4.080418821
437,HR608S063,8,8,HR608S,-1.644762033,-3.169281609,-4.814043642
438,HR608S064,8,8,HR608S,2.320622934,-3.169281609,-0.848658675
439,HR608S065,8,8,HR608S,4.368134867,-3.169281609,1.198853258
440,HR608S066,8,8,HR608S,6.347791493,-3.169281609,3.178509884
441,HR608S067,8,8,HR608S,-7.318016833,-3.169281609,-10.48729844
442,HR608S068,8,8,HR608S,5.320144844,-3.169281609,2.150863234
443,HR608S069,8,8,HR608S,9.959266871,-3.169281609,6.789985262
444,HR608S070,8,8,HR608S,-4.834140766,-3.169281609,-8.003422375
445,HR608S071,8,8,HR608S,-5.499085125,-3.169281609,-8.668366734
453,HR609S003,9,9,HR609S,2.370201433,-0.388850668,1.981350765
454,HR609S004,9,9,HR609S,-0.496306612,-0.388850668,-0.88515728
455,HR609S005,9,9,HR609S,-3.748442276,-0.388850668,-4.137292944
456,HR609S006,9,9,HR609S,-3.529662673,-0.388850668,-3.918513342
457,HR609S007,9,9,HR609S,2.704101279,-0.388850668,2.315250611
458,HR609S008,9,9,HR609S,1.151078527,-0.388850668,0.762227858
459,HR609S009,9,9,HR609S,-5.175503139,-0.388850668,-5.564353807
460,HR609S010,9,9,HR609S,-4.848288764,-0.388850668,-5.237139433
461,HR609S011,9,9,HR609S,2.145700088,-0.388850668,1.75684942
462,HR609S012,9,9,HR609S,6.777477854,-0.388850668,6.388627186
463,HR609S013,9,9,HR609S,-1.499141926,-0.388850668,-1.887992594
464,HR609S014,9,9,HR609S,3.624501423,-0.388850668,3.235650755
465,HR609S015,9,9,HR609S,-2.096563651,-0.388850668,-2.485414319
466,HR609S016,9,9,HR609S,-0.134050121,-0.388850668,-0.522900789
467,HR609S017,9,9,HR609S,8.716774788,-0.388850668,8.32792412
468,HR609S018,9,9,HR609S,11.89758556,-0.388850668,11.50873489
469,HR609S019,9,9,HR609S,5.146124066,-0.388850668,4.757273397
470,HR609S020,9,9,HR609S,7.859187258,-0.388850668,7.47033659
471,HR609S021,9,9,HR609S,-4.586278229,-0.388850668,-4.975128897
472,HR609S023,9,9,HR609S,2.543116548,-0.388850668,2.15426588
473,HR609S024,9,9,HR609S,-2.737134121,-0.388850668,-3.12598479
474,HR609S025,9,9,HR609S,0.154436134,-0.388850668,-0.234414534
475,HR609S026,9,9,HR609S,-8.680279834,-0.388850668,-9.069130502
476,HR609S027,9,9,HR609S,5.218149713,-0.388850668,4.829299044
477,HR609S028,9,9,HR609S,-1.894794292,-0.388850668,-2.28364496
478,HR609S029,9,9,HR609S,2.179566283,-0.388850668,1.790715614
479,HR609S030,9,9,HR609S,10.88515436,-0.388850668,10.49630369
480,HR609S031,9,9,HR609S,-1.616600562,-0.388850668,-2.00545123
481,HR609S032,9,9,HR609S,-3.132044784,-0.388850668,-3.520895452
482,HR609S033,9,9,HR609S,-2.976428558,-0.388850668,-3.365279226
483,HR609S034,9,9,HR609S,-0.396919894,-0.388850668,-0.785770562
484,HR609S035,9,9,HR609S,2.901380765,-0.388850668,2.512530097
485,HR609S036,9,9,HR609S,0.143026682,-0.388850668,-0.245823987
486,HR609S037,9,9,HR609S,0.327134077,-0.388850668,-0.061716591
487,HR609S038,9,9,HR609S,-1.752689601,-0.388850668,-2.141540269
488,HR609S039,9,9,HR609S,-7.060027653,-0.388850668,-7.448878321
489,HR609S040,9,9,HR609S,-0.597317144,-0.388850668,-0.986167812
490,HR609S041,9,9,HR609S,1.682127604,-0.388850668,1.293276936
491,HR609S042,9,9,HR609S,-7.672606205,-0.388850668,-8.061456873
492,HR609S043,9,9,HR609S,-3.281058588,-0.388850668,-3.669909256
493,HR609S044,9,9,HR609S,-1.47675659,-0.388850668,-1.865607259
494,HR609S045,9,9,HR609S,3.580806319,-0.388850668,3.191955651
495,HR609S046,9,9,HR609S,-2.907968193,-0.388850668,-3.296818861
496,HR609S047,9,9,HR609S,12.50574831,-0.388850668,12.11689765
497,HR609S048,9,9,HR609S,-1.662878705,-0.388850668,-2.051729373
498,HR609S049,9,9,HR609S,0.265906068,-0.388850668,-0.1229446
499,HR609S050,9,9,HR609S,-0.377026416,-0.388850668,-0.765877084
500,HR609S051,9,9,HR609S,-0.794990225,-0.388850668,-1.183840893
501,HR609S052,9,9,HR609S,3.84758626,-0.388850668,3.458735592
502,HR609S053,9,9,HR609S,7.804568314,-0.388850668,7.415717646
503,HR609S054,9,9,HR609S,-3.033223762,-0.388850668,-3.42207443
504,HR609S055,9,9,HR609S,2.804738288,-0.388850668,2.41588762
505,HR609S056,9,9,HR609S,0.815803311,-0.388850668,0.426952643
506,HR609S058,9,9,HR609S,-0.195914864,-0.388850668,-0.584765533
507,HR609S059,9,9,HR609S,-0.502618953,-0.388850668,-0.891469621
508,HR609S060,9,9,HR609S,8.498499851,-0.388850668,8.109649182
509,HR609S062,9,9,HR609S,-0.467330098,-0.388850668,-0.856180767
510,HR609S063,9,9,HR609S,-0.955059311,-0.388850668,-1.343909979
511,HR609S064,9,9,HR609S,-3.742330073,-0.388850668,-4.131180741
512,HR609S065,9,9,HR609S,-2.268575213,-0.388850668,-2.657425881
513,HR609S066,9,9,HR609S,-0.586045599,-0.388850668,-0.974896267
514,HR609S067,9,9,HR609S,-3.371805411,-0.388850668,-3.760656079
515,HR609S068,9,9,HR609S,-6.83943264,-0.388850668,-7.228283308
516,HR609S069,9,9,HR609S,5.924419995,-0.388850668,5.535569327
517,HR609S070,9,9,HR609S,-5.992229429,-0.388850668,-6.381080097
518,HR609S071,9,9,HR609S,-0.223639692,-0.388850668,-0.612490361
519,HR609S073,9,9,HR609S,5.671208732,-0.388850668,5.282358064
520,HR609S074,9,9,HR609S,-8.822651744,-0.388850668,-9.211502412
521,HR610S001,10,10,HR610S,2.487699994,-2.256202044,0.23149795
522,HR610S002,10,10,HR610S,2.44149439,-2.256202044,0.185292346
523,HR610S003,10,10,HR610S,-1.435689268,-2.256202044,-3.691891312
524,HR610S004,10,10,HR610S,-4.617337096,-2.256202044,-6.87353914
525,HR610S005,10,10,HR610S,-0.503577109,-2.256202044,-2.759779153
526,HR610S006,10,10,HR610S,4.495098237,-2.256202044,2.238896193
527,HR610S007,10,10,HR610S,1.177763787,-2.256202044,-1.078438256
528,HR610S008,10,10,HR610S,3.133757192,-2.256202044,0.877555148
529,HR610S010,10,10,HR610S,-0.534690567,-2.256202044,-2.790892611
530,HR610S011,10,10,HR610S,-1.603025871,-2.256202044,-3.859227915
531,HR610S012,10,10,HR610S,-3.590983463,-2.256202044,-5.847185507
532,HR610S013,10,10,HR610S,-0.149201897,-2.256202044,-2.405403941
533,HR610S014,10,10,HR610S,-4.854589884,-2.256202044,-7.110791928
534,HR610S015,10,10,HR610S,4.541771811,-2.256202044,2.285569767
535,HR610S016,10,10,HR610S,2.013344884,-2.256202044,-0.24285716
536,HR610S017,10,10,HR610S,-0.090847757,-2.256202044,-2.347049801
537,HR610S018,10,10,HR610S,-3.950200401,-2.256202044,-6.206402445
538,HR610S019,10,10,HR610S,4.083838499,-2.256202044,1.827636455
539,HR610S020,10,10,HR610S,7.158404234,-2.256202044,4.90220219
540,HR610S021,10,10,HR610S,3.971097551,-2.256202044,1.714895507
541,HR610S022,10,10,HR610S,3.706771534,-2.256202044,1.45056949
542,HR610S023,10,10,HR610S,3.148075654,-2.256202044,0.89187361
543,HR610S024,10,10,HR610S,2.99367625,-2.256202044,0.737474206
544,HR610S025,10,10,HR610S,-2.915496314,-2.256202044,-5.171698358
545,HR610S027,10,10,HR610S,1.995614245,-2.256202044,-0.260587799
546,HR610S029,10,10,HR610S,1.345473932,-2.256202044,-0.910728112
547,HR610S030,10,10,HR610S,-4.971191022,-2.256202044,-7.227393066
548,HR610S031,10,10,HR610S,-3.60364497,-2.256202044,-5.859847014
549,HR610S032,10,10,HR610S,1.822573831,-2.256202044,-0.433628213
550,HR610S033,10,10,HR610S,-2.233565065,-2.256202044,-4.489767108
551,HR610S034,10,10,HR610S,-5.396458707,-2.256202044,-7.652660751
552,HR610S035,10,10,HR610S,2.211979528,-2.256202044,-0.044222516
553,HR610S036,10,10,HR610S,0.125815375,-2.256202044,-2.130386669
554,HR610S037,10,10,HR610S,2.772623407,-2.256202044,0.516421363
555,HR610S038,10,10,HR610S,3.80711034,-2.256202044,1.550908296
556,HR610S039,10,10,HR610S,2.004103803,-2.256202044,-0.252098241
557,HR610S040,10,10,HR610S,3.952419441,-2.256202044,1.696217397
558,HR610S041,10,10,HR610S,0.467179696,-2.256202044,-1.789022348
559,HR610S043,10,10,HR610S,3.906896477,-2.256202044,1.650694434
560,HR610S044,10,10,HR610S,1.17399301,-2.256202044,-1.082209034
561,HR610S045,10,10,HR610S,-0.714034138,-2.256202044,-2.970236182
562,HR610S046,10,10,HR610S,2.810135483,-2.256202044,0.553933439
563,HR610S047,10,10,HR610S,-0.147995681,-2.256202044,-2.404197725
564,HR610S048,10,10,HR610S,-2.161417246,-2.256202044,-4.41761929
565,HR610S049,10,10,HR610S,-1.865924743,-2.256202044,-4.122126787
566,HR610S050,10,10,HR610S,-2.682144157,-2.256202044,-4.938346201
567,HR610S052,10,10,HR610S,1.081631422,-2.256202044,-1.174570622
568,HR610S053,10,10,HR610S,3.657337435,-2.256202044,1.401135391
569,HR610S054,10,10,HR610S,-0.699224399,-2.256202044,-2.955426443
570,HR610S055,10,10,HR610S,-1.341359365,-2.256202044,-3.597561409
571,HR610S056,10,10,HR610S,-3.913586907,-2.256202044,-6.169788951
572,HR610S057,10,10,HR610S,4.112007558,-2.256202044,1.855805514
573,HR610S058,10,10,HR610S,2.183744053,-2.256202044,-0.07245799
574,HR610S059,10,10,HR610S,4.29186895,-2.256202044,2.035666906
575,HR610S060,10,10,HR610S,-6.602657022,-2.256202044,-8.858859066
576,HR610S061,10,10,HR610S,-3.205577707,-2.256202044,-5.461779751
577,HR610S062,10,10,HR610S,-3.49795151,-2.256202044,-5.754153554
578,HR610S063,10,10,HR610S,0.180746644,-2.256202044,-2.0754554
579,HR610S064,10,10,HR610S,0.767219386,-2.256202044,-1.488982658
580,HR610S065,10,10,HR610S,-3.405323735,-2.256202044,-5.661525779
581,HR610S066,10,10,HR610S,-1.017999642,-2.256202044,-3.274201686
582,HR610S067,10,10,HR610S,-1.620446556,-2.256202044,-3.876648599
583,HR610S068,10,10,HR610S,-2.75072567,-2.256202044,-5.006927713
584,HR610S069,10,10,HR610S,-2.30246352,-2.256202044,-4.558665564
585,HR610S070,10,10,HR610S,-1.98420929,-2.256202044,-4.240411334
586,HR610S071,10,10,HR610S,-1.594166375,-2.256202044,-3.850368419
587,HR610S072,10,10,HR610S,-3.652385015,-2.256202044,-5.908587059
588,HR610S073,10,10,HR610S,-2.708219744,-2.256202044,-4.964421788
589,HR610S074,10,10,HR610S,3.675611252,-2.256202044,1.419409208
590,HR610S075,10,10,HR610S,3.24000598,-2.256202044,0.983803936
591,HR611S001,11,11,HR611S,6.342103473,-0.367876486,5.974226987
592,HR611S002,11,11,HR611S,3.365771234,-0.367876486,2.997894748
593,HR611S004,11,11,HR611S,3.496307756,-0.367876486,3.128431271
594,HR611S005,11,11,HR611S,-4.589685005,-0.367876486,-4.957561491
595,HR611S006,11,11,HR611S,3.718326856,-0.367876486,3.35045037
596,HR611S007,11,11,HR611S,-0.401073039,-0.367876486,-0.768949524
597,HR611S009,11,11,HR611S,-1.977686007,-0.367876486,-2.345562492
598,HR611S010,11,11,HR611S,-0.097921104,-0.367876486,-0.465797589
599,HR611S011,11,11,HR611S,0.413689764,-0.367876486,0.045813278
600,HR611S012,11,11,HR611S,-1.378885442,-0.367876486,-1.746761928
601,HR611S013,11,11,HR611S,-0.673498995,-0.367876486,-1.041375481
602,HR611S014,11,11,HR611S,0.078912328,-0.367876486,-0.288964157
603,HR611S015,11,11,HR611S,0.319067758,-0.367876486,-0.048808727
604,HR611S016,11,11,HR611S,4.531389955,-0.367876486,4.163513469
605,HR611S017,11,11,HR611S,-2.816142854,-0.367876486,-3.18401934
606,HR611S018,11,11,HR611S,0.457558812,-0.367876486,0.089682327
607,HR611S019,11,11,HR611S,-1.706461593,-0.367876486,-2.074338078
608,HR611S020,11,11,HR611S,2.257366771,-0.367876486,1.889490285
609,HR611S021,11,11,HR611S,3.17517997,-0.367876486,2.807303484
610,HR611S022,11,11,HR611S,-1.52575022,-0.367876486,-1.893626706
611,HR611S023,11,11,HR611S,2.114756249,-0.367876486,1.746879764
612,HR611S024,11,11,HR611S,-1.225753679,-0.367876486,-1.593630165
613,HR611S025,11,11,HR611S,-2.108927135,-0.367876486,-2.476803621
614,HR611S026,11,11,HR611S,7.854011056,-0.367876486,7.48613457
615,HR611S027,11,11,HR611S,-3.498782418,-0.367876486,-3.866658904
616,HR611S028,11,11,HR611S,-1.858338079,-0.367876486,-2.226214565
617,HR611S029,11,11,HR611S,0.815165152,-0.367876486,0.447288666
618,HR611S030,11,11,HR611S,-2.074408955,-0.367876486,-2.442285441
619,HR611S031,11,11,HR611S,-3.249572104,-0.367876486,-3.61744859
620,HR611S032,11,11,HR611S,1.95735057,-0.367876486,1.589474084
621,HR611S033,11,11,HR611S,0.113129232,-0.367876486,-0.254747254
622,HR611S034,11,11,HR611S,7.485172031,-0.367876486,7.117295546
623,HR611S035,11,11,HR611S,3.099142378,-0.367876486,2.731265892
624,HR611S036,11,11,HR611S,-1.88975704,-0.367876486,-2.257633526
625,HR611S037,11,11,HR611S,-0.970595791,-0.367876486,-1.338472277
626,HR611S039,11,11,HR611S,-2.284332369,-0.367876486,-2.652208855
627,HR611S040,11,11,HR611S,7.622899898,-0.367876486,7.255023413
628,HR611S041,11,11,HR611S,-0.373397526,-0.367876486,-0.741274011
629,HR611S042,11,11,HR611S,0.979122369,-0.367876486,0.611245883
630,HR611S043,11,11,HR611S,-4.370639656,-0.367876486,-4.738516141
631,HR611S044,11,11,HR611S,0.229646307,-0.367876486,-0.138230178
632,HR611S045,11,11,HR611S,-3.185153852,-0.367876486,-3.553030338
633,HR611S046,11,11,HR611S,-0.309778303,-0.367876486,-0.677654789
634,HR611S047,11,11,HR611S,-0.19750414,-0.367876486,-0.565380626
635,HR611S048,11,11,HR611S,-0.437002631,-0.367876486,-0.804879117
636,HR611S049,11,11,HR611S,1.078717654,-0.367876486,0.710841168
637,HR611S050,11,11,HR611S,1.601233764,-0.367876486,1.233357278
638,HR611S051,11,11,HR611S,-1.322749683,-0.367876486,-1.690626169
639,HR611S052,11,11,HR611S,-1.538744022,-0.367876486,-1.906620508
640,HR611S053,11,11,HR611S,-1.377153846,-0.367876486,-1.745030332
641,HR611S054,11,11,HR611S,2.887672196,-0.367876486,2.519795711
642,HR611S055,11,11,HR611S,3.707843857,-0.367876486,3.339967372
643,HR611S056,11,11,HR611S,-1.451371811,-0.367876486,-1.819248297
644,HR611S057,11,11,HR611S,-2.645325781,-0.367876486,-3.013202267
645,HR611S058,11,11,HR611S,0.855114195,-0.367876486,0.487237709
646,HR611S059,11,11,HR611S,2.346514403,-0.367876486,1.978637918
647,HR611S060,11,11,HR611S,0.745167473,-0.367876486,0.377290988
648,HR611S061,11,11,HR611S,2.424484284,-0.367876486,2.056607798
649,HR611S062,11,11,HR611S,0.626179499,-0.367876486,0.258303014
650,HR611S064,11,11,HR611S,-1.30029095,-0.367876486,-1.668167436
651,HR611S065,11,11,HR611S,1.577389028,-0.367876486,1.209512542
652,HR612S001,12,12,HR612S,-1.535419791,-6.609845824,-8.145265615
653,HR612S002,12,12,HR612S,-3.318969318,-6.609845824,-9.928815142
654,HR612S003,12,12,HR612S,-4.969186532,-6.609845824,-11.57903236
655,HR612S004,12,12,HR612S,0.647416737,-6.609845824,-5.962429087
656,HR612S005,12,12,HR612S,-5.820678437,-6.609845824,-12.43052426
657,HR612S006,12,12,HR612S,-1.965060277,-6.609845824,-8.574906101
658,HR612S007,12,12,HR612S,2.900778562,-6.609845824,-3.709067262
659,HR612S008,12,12,HR612S,-4.21668605,-6.609845824,-10.82653187
660,HR612S009,12,12,HR612S,4.574023769,-6.609845824,-2.035822055
661,HR612S010,12,12,HR612S,1.575408684,-6.609845824,-5.03443714
662,HR612S011,12,12,HR612S,-2.372584683,-6.609845824,-8.982430506
663,HR612S012,12,12,HR612S,4.290842752,-6.609845824,-2.319003072
664,HR612S013,12,12,HR612S,-1.579391723,-6.609845824,-8.189237547
665,HR612S014,12,12,HR612S,4.385078449,-6.609845824,-2.224767375
666,HR612S017,12,12,HR612S,2.156372303,-6.609845824,-4.453473521
667,HR612S018,12,12,HR612S,2.8455144,-6.609845824,-3.764331424
668,HR612S020,12,12,HR612S,1.33837098,-6.609845824,-5.271474844
669,HR612S023,12,12,HR612S,-2.543570675,-6.609845824,-9.153416499
670,HR612S024,12,12,HR612S,-2.680632809,-6.609845824,-9.290478633
671,HR612S025,12,12,HR612S,2.144301562,-6.609845824,-4.465544262
672,HR612S026,12,12,HR612S,2.574327868,-6.609845824,-4.035517956
673,HR612S027,12,12,HR612S,-1.633407766,-6.609845824,-8.24325359
674,HR612S028,12,12,HR612S,2.971790178,-6.609845824,-3.638055646
675,HR612S029,12,12,HR612S,-2.398901016,-6.609845824,-9.00874684
676,HR612S030,12,12,HR612S,4.666535678,-6.609845824,-1.943310146
677,HR612S031,12,12,HR612S,-3.088858494,-6.609845824,-9.698704318
678,HR612S032,12,12,HR612S,1.705806517,-6.609845824,-4.904039307
679,HR612S033,12,12,HR612S,-2.573006737,-6.609845824,-9.182852561
680,HR612S034,12,12,HR612S,1.756808425,-6.609845824,-4.853037399
681,HR612S035,12,12,HR612S,-3.505153109,-6.609845824,-10.11499893
682,HR612S036,12,12,HR612S,6.071654624,-6.609845824,-0.5381912
683,HR612S037,12,12,HR612S,4.489193206,-6.609845824,-2.120652618
684,HR612S038,12,12,HR612S,-1.970672851,-6.609845824,-8.580518674
685,HR612S039,12,12,HR612S,-2.403163042,-6.609845824,-9.013008866
686,HR612S040,12,12,HR612S,1.108206569,-6.609845824,-5.501639255
687,HR612S042,12,12,HR612S,-2.410417693,-6.609845824,-9.020263517
688,HR612S044,12,12,HR612S,2.476920388,-6.609845824,-4.132925436
689,HR612S045,12,12,HR612S,2.92558197,-6.609845824,-3.684263854
690,HR612S046,12,12,HR612S,3.187401669,-6.609845824,-3.422444155
691,HR612S047,12,12,HR612S,-2.439780564,-6.609845824,-9.049626387
692,HR612S048,12,12,HR612S,-3.336003846,-6.609845824,-9.94584967
693,HR612S049,12,12,HR612S,-2.748281432,-6.609845824,-9.358127256
694,HR612S050,12,12,HR612S,-4.695493469,-6.609845824,-11.30533929
695,HR612S051,12,12,HR612S,-5.726161239,-6.609845824,-12.33600706
696,HR612S053,12,12,HR612S,-3.912863061,-6.609845824,-10.52270888
697,HR612S054,12,12,HR612S,-3.759176005,-6.609845824,-10.36902183
698,HR612S055,12,12,HR612S,-1.639033597,-6.609845824,-8.248879421
699,HR612S056,12,12,HR612S,-4.206386272,-6.609845824,-10.8162321
700,HR612S057,12,12,HR612S,7.322735018,-6.609845824,0.712889194
701,HR612S058,12,12,HR612S,0.898202956,-6.609845824,-5.711642868
702,HR612S059,12,12,HR612S,0.214979174,-6.609845824,-6.39486665
703,HR612S060,12,12,HR612S,2.21783679,-6.609845824,-4.392009034
704,HR612S061,12,12,HR612S,5.156966513,-6.609845824,-1.452879311
705,HR612S062,12,12,HR612S,-3.806125036,-6.609845824,-10.41597086
706,HR612S063,12,12,HR612S,-1.412500839,-6.609845824,-8.022346663
707,HR612S064,12,12,HR612S,4.237383085,-6.609845824,-2.372462739
708,HR612S065,12,12,HR612S,-2.625375943,-6.609845824,-9.235221766
709,HR612S066,12,12,HR612S,3.186229732,-6.609845824,-3.423616092
710,HR612S067,12,12,HR612S,1.428221984,-6.609845824,-5.18162384
711,HR612S068,12,12,HR612S,0.0884803,-6.609845824,-6.521365524
712,HR612S069,12,12,HR612S,-1.616724372,-6.609845824,-8.226570196
713,HR612S070,12,12,HR612S,-2.468352679,-6.609845824,-9.078198503
714,HR612S071,12,12,HR612S,-3.595218361,-6.609845824,-10.20506418
715,HR612S072,12,12,HR612S,3.080106083,-6.609845824,-3.529739741
